fecha,ENTIDAD,Region,PRECIPITACION,MINIMA,MEDIA,MAXIMA,LATITUD,LONGITUD,ALTITUD,SolarRad,SO_2,CO,NOx,PM_010,lluvia_binaria,radiacion_lag1,pm_media_estado,rango_termico
2020-02-01,Guanajuato,Centro,20.5,8.2,17.3,26.5,0.0,0.0,0.0,197595.148206278,109.88610157995596,770.1996395764052,1735.1031296244373,187.7360938974962,1,192409.2610986547,187.60040490797545,18.3
2020-02-01,Jalisco,Bajio-Occidente,55.6,10.8,19.5,28.2,0.0,0.0,0.0,198066.59248878923,32.35139233297379,1168.0094646866655,292.28959489807346,137.51749922188213,1,192880.7053811659,137.5469667405765,17.4
2020-02-01,Michoacán,Bajio-Occidente,29.8,10.2,19.5,28.7,0.0,0.0,0.0,198380.88867713005,38.91073439630118,1375.1120912817466,295.01857801947114,98.23400007198,1,193195.0015695067,98.21588858695652,18.5
2020-02-01,Nuevo León,Norte,3.5,8.3,16.5,24.6,0.0,0.0,0.0,198852.33295964124,87.98038719561337,1341.3912659047419,500.60735077376347,145.5938514185347,1,193666.44585201796,145.598510989011,16.3
2020-02-01,Oaxaca,Sur,17.0,15.1,22.7,30.4,0.0,0.0,0.0,199009.48105381164,57.15722611579697,142.8970965247582,78.82218421685673,17.791202110042498,1,193823.59394618837,17.82831870669746,15.299999999999999
2020-02-01,Puebla,Centro,12.8,8.9,17.3,25.7,0.0,0.0,0.0,199166.62914798205,12.261096726865304,482.6772123379663,171.3025685798452,46.623570020256224,1,193980.74204035875,46.65697376093295,16.799999999999997
2020-02-01,Sinaloa,Bajio-Occidente,54.9,12.0,20.5,29.1,0.0,0.0,0.0,199795.22152466368,820.8187749578153,3849.412573840799,683.4070773125029,477.6502266302562,1,194609.33441704037,478.0439365079365,17.1
2020-02-01,Sonora,Norte,25.6,6.8,15.7,24.5,0.0,0.0,0.0,199952.36961883408,86.62819152245757,1012.2150179255693,242.40775451814835,219.88606151632357,1,194766.48251121075,219.87283613445376,17.7
2020-02-01,Tamaulipas,Norte,3.1,12.6,19.1,25.6,0.0,0.0,0.0,200266.66580717487,427.60476518042714,2035.051008223162,510.0306609948673,264.65893643490557,1,195080.7786995516,265.04471830985915,13.000000000000002
2020-02-01,Veracruz,Sur,56.6,14.3,20.0,25.7,0.0,0.0,0.0,200580.96199551568,169.62714312882522,679.565772451394,271.2954479125069,120.51650094512007,1,195395.0748878924,120.55729678362572,11.399999999999999
2020-02-01,Yucatán,Sureste,8.0,18.2,25.1,32.1,0.0,0.0,0.0,200738.1100896861,25.248182898494736,491.04105418107173,164.06509004211384,28.471392439501276,1,195552.2229820628,28.44607826086956,13.900000000000002
2020-03-01,Baja California,Norte,62.4,8.8,14.3,19.8,0.0,0.0,0.0,201366.7024663677,161.24075132362748,10156.201656820973,2287.278849019635,979.1885391214203,1,196180.8153587444,978.35155,11.0
2020-03-01,Chiapas,Sur,21.0,18.4,25.6,32.8,0.0,0.0,0.0,202152.4429372197,35.270053224949315,929.8997910836189,303.97431932333257,91.90675225803376,1,196966.5558295964,91.90223896103896,14.399999999999999
2020-03-01,Chihuahua,Norte,27.3,8.1,16.7,25.4,0.0,0.0,0.0,202309.59103139013,78.24898751159661,2257.3776855997553,339.131268531418,194.66296433762741,1,197123.7039237668,194.79183406113535,17.299999999999997
2020-03-01,Ciudad de México,Centro,8.1,10.8,19.4,27.9,0.0,0.0,0.0,202466.73912556053,21.873731307783416,4741.17152932854,810.5741483195342,173.28308678966937,1,197280.85201793723,173.13178125000002,17.099999999999998
2020-03-01,Guanajuato,Centro,12.1,11.2,20.6,30.1,0.0,0.0,0.0,202781.03531390132,109.9260992661094,769.986245723724,1738.266122872001,187.34046850251426,1,197595.148206278,187.60040490797545,18.900000000000002
2020-03-01,Jalisco,Bajio-Occidente,1.1,13.0,22.4,31.7,0.0,0.0,0.0,203252.47959641257,32.33928879841516,1166.898842666114,292.85086602552036,137.59676201980568,1,198066.59248878923,137.5469667405765,18.7
